id,name,age,salary,hire_date,profile,department,bonus
9133,Name_387,79.0,50000,,"{""address"": ""Street 97, City 5"", ""phone"": ""4964360797"", ""email"": ""email_115@example.com""}",,9214.0
9134,Name_702,22.0,,2024-03-09,"{""address"": ""Street 30, City 35"", ""phone"": ""3331462447"", ""email"": ""email_165@example.com""}",Finance,1044.0
9135,Name_559,75.0,70000,2015-12-15,"{""address"": ""Street 18, City 3"", ""phone"": ""4682020524"", ""email"": ""email_850@example.com""}",Finance,4549.0
9136,Name_973,56.0,,2018-08-20,"{""address"": ""Street 76, City 13"", ""phone"": ""8374237687"", ""email"": ""email_70@example.com""}",,9551.0
9137,Name_361,30.0,,,"{""address"": ""Street 40, City 29"", ""phone"": ""7622372298"", ""email"": ""email_132@example.com""}",Finance,7374.0
9138,Name_866,61.0,70000,2016-01-21,"{""address"": ""Street 47, City 8"", ""phone"": ""2545379827"", ""email"": ""email_841@example.com""}",IT,8079.0
9139,Name_984,53.0,70000,,"{""address"": ""Street 90, City 24"", ""phone"": ""1767002204"", ""email"": ""email_427@example.com""}",Finance,8080.0
9140,Name_488,47.0,,2019-11-19,"{""address"": ""Street 40, City 23"", ""phone"": ""4724861694"", ""email"": ""email_402@example.com""}",IT,3990.0
9141,Name_352,74.0,60000,2019-01-18,"{""address"": ""Street 62, City 43"", ""phone"": ""5007245894"", ""email"": ""email_954@example.com""}",Marketing,8015.0
9142,Name_701,21.0,50000,2016-06-03,"{""address"": ""Street 97, City 34"", ""phone"": ""6882157111"", ""email"": ""email_996@example.com""}",HR,6811.0
9143,Name_928,40.0,50000,2019-07-17,"{""address"": ""Street 5, City 29"", ""phone"": ""1215688251"", ""email"": ""email_358@example.com""}",HR,6498.0
9144,Name_256,38.0,,2023-01-10,"{""address"": ""Street 66, City 18"", ""phone"": ""6601221851"", ""email"": ""email_604@example.com""}",Finance,5056.0
9145,Name_222,38.0,50000,2018-05-15,"{""address"": ""Street 81, City 35"", ""phone"": ""3831393303"", ""email"": ""email_766@example.com""}",HR,4044.0
9146,Name_884,23.0,,2016-08-03,"{""address"": ""Street 8, City 23"", ""phone"": ""3644301659"", ""email"": ""email_578@example.com""}",Marketing,6121.0
9147,Name_753,41.0,50000,2020-10-05,,Finance,4206.0
9148,Name_781,64.0,70000,2018-02-28,"{""address"": ""Street 55, City 23"", ""phone"": ""4592931124"", ""email"": ""email_969@example.com""}",IT,8379.0
9149,Name_1,,50000,2017-11-26,"{""address"": ""Street 56, City 10"", ""phone"": ""6274546263"", ""email"": ""email_652@example.com""}",Marketing,5875.0
9150,Name_546,,70000,2016-10-24,"{""address"": ""Street 53, City 10"", ""phone"": ""1698356711"", ""email"": ""email_491@example.com""}",Marketing,2149.0
9151,Name_446,36.0,,2016-05-08,"{""address"": ""Street 42, City 35"", ""phone"": ""2361724602"", ""email"": ""email_308@example.com""}",HR,8142.0
9152,Name_79,55.0,60000,2024-07-04,"{""address"": ""Street 65, City 45"", ""phone"": ""8684387290"", ""email"": ""email_459@example.com""}",IT,7086.0
9153,Name_236,79.0,70000,2017-05-23,"{""address"": ""Street 21, City 11"", ""phone"": ""2906901371"", ""email"": ""email_857@example.com""}",,6512.0
9154,Name_334,,60000,,"{""address"": ""Street 18, City 43"", ""phone"": ""5036786044"", ""email"": ""email_526@example.com""}",Marketing,3501.0
9155,Name_889,31.0,,2020-01-11,"{""address"": ""Street 77, City 50"", ""phone"": ""6355584462"", ""email"": ""email_861@example.com""}",HR,8858.0
9156,Name_349,67.0,50000,2024-01-28,"{""address"": ""Street 71, City 12"", ""phone"": ""9428821414"", ""email"": ""email_256@example.com""}",Marketing,2948.0
9157,Name_98,77.0,60000,2022-10-13,"{""address"": ""Street 74, City 44"", ""phone"": ""9209100379"", ""email"": ""email_467@example.com""}",IT,3370.0
9158,Name_82,29.0,60000,2018-03-02,"{""address"": ""Street 4, City 29"", ""phone"": ""9412379629"", ""email"": ""email_22@example.com""}",IT,1216.0
9159,Name_502,73.0,,,"{""address"": ""Street 38, City 45"", ""phone"": ""5495392844"", ""email"": ""email_253@example.com""}",Finance,4268.0
9160,Name_967,73.0,,2017-06-20,,,7495.0
9161,Name_477,32.0,,2022-07-13,"{""address"": ""Street 7, City 35"", ""phone"": ""9208891213"", ""email"": ""email_32@example.com""}",,6540.0
9162,Name_927,,70000,2025-06-12,"{""address"": ""Street 62, City 45"", ""phone"": ""2229026422"", ""email"": ""email_37@example.com""}",HR,
9163,Name_704,45.0,70000,2024-04-18,"{""address"": ""Street 66, City 13"", ""phone"": ""7952999453"", ""email"": ""email_820@example.com""}",,
9164,Name_765,57.0,60000,2020-09-22,"{""address"": ""Street 78, City 4"", ""phone"": ""7521155262"", ""email"": ""email_836@example.com""}",IT,9703.0
9165,Name_921,58.0,,2016-05-20,"{""address"": ""Street 66, City 8"", ""phone"": ""5578559341"", ""email"": ""email_291@example.com""}",,4792.0
9166,Name_550,22.0,60000,2021-08-11,"{""address"": ""Street 31, City 32"", ""phone"": ""7003510918"", ""email"": ""email_778@example.com""}",HR,1578.0
9167,Name_14,22.0,50000,2022-05-31,"{""address"": ""Street 23, City 43"", ""phone"": ""2522392745"", ""email"": ""email_591@example.com""}",Marketing,8027.0
9168,Name_392,23.0,,2020-04-02,"{""address"": ""Street 11, City 41"", ""phone"": ""9073696094"", ""email"": ""email_384@example.com""}",,3451.0
9169,Name_347,40.0,70000,2022-05-13,"{""address"": ""Street 43, City 34"", ""phone"": ""9365885501"", ""email"": ""email_343@example.com""}",,7053.0
9170,Name_310,20.0,,2025-11-14,"{""address"": ""Street 39, City 40"", ""phone"": ""9161239527"", ""email"": ""email_151@example.com""}",IT,1966.0
9171,Name_386,54.0,60000,2018-01-22,"{""address"": ""Street 94, City 31"", ""phone"": ""4333049000"", ""email"": ""email_856@example.com""}",IT,6426.0
9172,Name_209,50.0,70000,2025-08-11,"{""address"": ""Street 81, City 47"", ""phone"": ""6854875166"", ""email"": ""email_880@example.com""}",Marketing,2358.0
9173,Name_357,60.0,50000,2023-04-23,"{""address"": ""Street 70, City 28"", ""phone"": ""7078791427"", ""email"": ""email_854@example.com""}",Finance,3592.0
9174,Name_974,75.0,50000,2024-04-20,"{""address"": ""Street 96, City 43"", ""phone"": ""3783589203"", ""email"": ""email_55@example.com""}",,8352.0
9175,Name_601,38.0,60000,2018-02-22,"{""address"": ""Street 72, City 50"", ""phone"": ""8188448556"", ""email"": ""email_358@example.com""}",IT,3472.0
9176,Name_568,37.0,,2024-03-30,,Finance,5183.0
9177,Name_94,18.0,,2023-03-23,"{""address"": ""Street 14, City 3"", ""phone"": ""9562728441"", ""email"": ""email_588@example.com""}",,2867.0
9178,Name_93,56.0,60000,2023-09-20,,,5936.0
9179,Name_340,64.0,70000,2022-08-16,"{""address"": ""Street 84, City 11"", ""phone"": ""4423462759"", ""email"": ""email_867@example.com""}",Finance,
9180,Name_597,34.0,70000,2023-04-24,"{""address"": ""Street 53, City 31"", ""phone"": ""9367308971"", ""email"": ""email_145@example.com""}",IT,1246.0
9181,Name_445,46.0,60000,2020-08-04,"{""address"": ""Street 37, City 35"", ""phone"": ""4245930508"", ""email"": ""email_630@example.com""}",Marketing,3693.0
9182,Name_757,25.0,,2017-03-19,"{""address"": ""Street 76, City 47"", ""phone"": ""3005972169"", ""email"": ""email_712@example.com""}",,5549.0
9183,Name_22,79.0,,2016-07-01,"{""address"": ""Street 62, City 6"", ""phone"": ""7781024571"", ""email"": ""email_895@example.com""}",HR,5897.0
9184,Name_291,43.0,,2018-12-19,"{""address"": ""Street 91, City 29"", ""phone"": ""1178503170"", ""email"": ""email_388@example.com""}",HR,6496.0
9185,Name_485,45.0,,2024-05-20,"{""address"": ""Street 30, City 27"", ""phone"": ""7094422045"", ""email"": ""email_378@example.com""}",HR,8488.0
9186,Name_784,51.0,60000,2016-09-24,"{""address"": ""Street 37, City 27"", ""phone"": ""5744832929"", ""email"": ""email_930@example.com""}",Marketing,7625.0
9187,Name_306,43.0,60000,2024-12-07,"{""address"": ""Street 46, City 45"", ""phone"": ""8873671647"", ""email"": ""email_544@example.com""}",,9544.0
9188,Name_634,30.0,70000,2023-05-24,"{""address"": ""Street 43, City 36"", ""phone"": ""8620498448"", ""email"": ""email_16@example.com""}",IT,2129.0
9189,Name_128,61.0,70000,2024-06-24,"{""address"": ""Street 70, City 30"", ""phone"": ""6076965490"", ""email"": ""email_931@example.com""}",IT,8268.0
9190,Name_625,54.0,,2020-03-23,"{""address"": ""Street 56, City 45"", ""phone"": ""9641606437"", ""email"": ""email_694@example.com""}",Marketing,7907.0
9191,Name_939,30.0,50000,2021-12-10,"{""address"": ""Street 31, City 24"", ""phone"": ""4206311094"", ""email"": ""email_483@example.com""}",,7462.0
9192,Name_273,55.0,50000,2020-02-11,"{""address"": ""Street 34, City 15"", ""phone"": ""4864255636"", ""email"": ""email_185@example.com""}",Finance,9522.0
9193,Name_848,,70000,2018-09-09,"{""address"": ""Street 27, City 39"", ""phone"": ""4831341873"", ""email"": ""email_916@example.com""}",Finance,1993.0
9194,Name_442,64.0,70000,2020-02-13,"{""address"": ""Street 40, City 29"", ""phone"": ""2675275766"", ""email"": ""email_389@example.com""}",,1012.0
9195,Name_503,79.0,60000,2025-07-07,"{""address"": ""Street 68, City 26"", ""phone"": ""3226560960"", ""email"": ""email_812@example.com""}",,1211.0
9196,Name_130,,70000,2019-05-13,"{""address"": ""Street 10, City 38"", ""phone"": ""5693741456"", ""email"": ""email_135@example.com""}",IT,2743.0
9197,Name_132,39.0,70000,2021-06-20,"{""address"": ""Street 78, City 15"", ""phone"": ""2487389943"", ""email"": ""email_266@example.com""}",Marketing,4495.0
9198,Name_597,38.0,,2016-09-23,,Marketing,8395.0
9199,Name_935,71.0,50000,2016-10-01,"{""address"": ""Street 28, City 8"", ""phone"": ""7170552618"", ""email"": ""email_880@example.com""}",IT,4942.0
9200,Name_482,47.0,50000,2025-10-31,"{""address"": ""Street 29, City 43"", ""phone"": ""4434502356"", ""email"": ""email_510@example.com""}",HR,3926.0
9201,Name_862,28.0,60000,2022-03-09,"{""address"": ""Street 65, City 41"", ""phone"": ""4339292885"", ""email"": ""email_722@example.com""}",Finance,1204.0
9202,Name_390,21.0,50000,2017-10-24,"{""address"": ""Street 83, City 21"", ""phone"": ""3630031334"", ""email"": ""email_689@example.com""}",,8968.0
9203,Name_593,50.0,,2019-10-27,,Finance,6272.0
9204,Name_999,64.0,,2020-10-30,"{""address"": ""Street 24, City 40"", ""phone"": ""1762661941"", ""email"": ""email_469@example.com""}",Finance,4381.0
9205,Name_985,29.0,,2020-10-16,"{""address"": ""Street 53, City 24"", ""phone"": ""4655036727"", ""email"": ""email_301@example.com""}",Marketing,1823.0
9206,Name_325,26.0,70000,2022-07-15,"{""address"": ""Street 15, City 14"", ""phone"": ""9096496509"", ""email"": ""email_552@example.com""}",IT,2763.0
9207,Name_69,49.0,70000,2024-02-09,"{""address"": ""Street 94, City 21"", ""phone"": ""8369781902"", ""email"": ""email_531@example.com""}",HR,2145.0
9208,Name_660,28.0,,2016-12-21,"{""address"": ""Street 87, City 10"", ""phone"": ""6245243353"", ""email"": ""email_995@example.com""}",HR,6229.0
9209,Name_448,54.0,60000,2022-08-23,,IT,
9210,Name_528,41.0,,2018-03-23,"{""address"": ""Street 100, City 47"", ""phone"": ""7263217576"", ""email"": ""email_567@example.com""}",Finance,4930.0
9211,Name_819,24.0,50000,2023-06-08,"{""address"": ""Street 73, City 20"", ""phone"": ""4771501463"", ""email"": ""email_940@example.com""}",IT,1819.0
9212,Name_617,25.0,50000,2025-11-07,"{""address"": ""Street 95, City 13"", ""phone"": ""1001031250"", ""email"": ""email_512@example.com""}",IT,
9213,Name_165,50.0,,,"{""address"": ""Street 63, City 32"", ""phone"": ""7156609937"", ""email"": ""email_926@example.com""}",,4528.0
9214,Name_488,42.0,70000,2022-10-04,"{""address"": ""Street 76, City 50"", ""phone"": ""3283357326"", ""email"": ""email_586@example.com""}",,9194.0
9215,Name_713,18.0,50000,2024-11-21,"{""address"": ""Street 9, City 24"", ""phone"": ""5028379384"", ""email"": ""email_19@example.com""}",Finance,8566.0
9216,Name_709,20.0,60000,2018-08-31,"{""address"": ""Street 46, City 13"", ""phone"": ""4130719406"", ""email"": ""email_159@example.com""}",Marketing,1694.0
9217,Name_426,57.0,70000,2017-09-02,"{""address"": ""Street 86, City 42"", ""phone"": ""5126863261"", ""email"": ""email_892@example.com""}",HR,3993.0
9218,Name_697,45.0,,2021-11-22,"{""address"": ""Street 69, City 10"", ""phone"": ""3912758310"", ""email"": ""email_935@example.com""}",,6452.0
9219,Name_834,60.0,,2025-02-22,"{""address"": ""Street 73, City 29"", ""phone"": ""8286144028"", ""email"": ""email_739@example.com""}",Finance,
9220,Name_265,50.0,70000,2024-08-30,"{""address"": ""Street 6, City 40"", ""phone"": ""7877900302"", ""email"": ""email_227@example.com""}",IT,6519.0
9221,Name_875,63.0,,2022-07-22,"{""address"": ""Street 73, City 44"", ""phone"": ""4632403627"", ""email"": ""email_355@example.com""}",,5224.0
9222,Name_612,18.0,50000,2017-02-21,"{""address"": ""Street 35, City 6"", ""phone"": ""5641267827"", ""email"": ""email_624@example.com""}",IT,4028.0
9223,Name_342,55.0,60000,2016-10-02,"{""address"": ""Street 60, City 30"", ""phone"": ""9632442329"", ""email"": ""email_931@example.com""}",IT,7881.0
9224,Name_832,70.0,50000,2019-04-23,,,7997.0
9225,Name_726,44.0,50000,2025-11-29,"{""address"": ""Street 30, City 29"", ""phone"": ""6700363772"", ""email"": ""email_355@example.com""}",Finance,5685.0
9226,Name_278,55.0,50000,2025-09-26,"{""address"": ""Street 28, City 41"", ""phone"": ""1676840869"", ""email"": ""email_496@example.com""}",HR,3288.0
9227,Name_674,52.0,50000,2019-07-18,"{""address"": ""Street 31, City 21"", ""phone"": ""8950276046"", ""email"": ""email_673@example.com""}",Finance,9220.0
9228,Name_439,,50000,2019-03-25,"{""address"": ""Street 13, City 18"", ""phone"": ""9215366834"", ""email"": ""email_92@example.com""}",Marketing,7428.0
9229,Name_157,29.0,,,"{""address"": ""Street 81, City 15"", ""phone"": ""1591066693"", ""email"": ""email_856@example.com""}",Marketing,9653.0
9230,Name_422,27.0,50000,2024-12-10,"{""address"": ""Street 64, City 8"", ""phone"": ""7232967529"", ""email"": ""email_670@example.com""}",HR,8107.0
9231,Name_251,71.0,60000,2016-12-12,"{""address"": ""Street 49, City 35"", ""phone"": ""7673249265"", ""email"": ""email_699@example.com""}",Marketing,4498.0
9232,Name_878,51.0,70000,2019-07-18,"{""address"": ""Street 80, City 8"", ""phone"": ""7844105536"", ""email"": ""email_589@example.com""}",IT,5062.0
9233,Name_609,41.0,,2016-12-04,"{""address"": ""Street 22, City 18"", ""phone"": ""6484611607"", ""email"": ""email_226@example.com""}",Marketing,5572.0
9234,Name_530,45.0,60000,2024-04-01,"{""address"": ""Street 37, City 40"", ""phone"": ""3569566309"", ""email"": ""email_353@example.com""}",,7187.0
9235,Name_327,39.0,50000,2025-12-04,"{""address"": ""Street 58, City 32"", ""phone"": ""3654706898"", ""email"": ""email_167@example.com""}",IT,8662.0
9236,Name_961,62.0,60000,2017-02-20,"{""address"": ""Street 14, City 45"", ""phone"": ""8592220721"", ""email"": ""email_264@example.com""}",Finance,
9237,Name_895,33.0,70000,2025-06-02,"{""address"": ""Street 19, City 36"", ""phone"": ""8652582196"", ""email"": ""email_403@example.com""}",HR,7794.0
9238,Name_97,30.0,60000,2025-09-22,"{""address"": ""Street 98, City 40"", ""phone"": ""7757064750"", ""email"": ""email_646@example.com""}",,5584.0
9239,Name_513,53.0,50000,2025-11-19,"{""address"": ""Street 80, City 37"", ""phone"": ""2815666142"", ""email"": ""email_521@example.com""}",,3944.0
9240,Name_216,53.0,70000,2016-11-26,"{""address"": ""Street 19, City 27"", ""phone"": ""2361429757"", ""email"": ""email_522@example.com""}",HR,
9241,Name_132,79.0,,2016-01-11,"{""address"": ""Street 63, City 38"", ""phone"": ""5811528996"", ""email"": ""email_323@example.com""}",Marketing,6758.0
9242,Name_260,60.0,50000,2019-07-25,"{""address"": ""Street 83, City 1"", ""phone"": ""4820626313"", ""email"": ""email_471@example.com""}",HR,4362.0
9243,Name_125,40.0,,2025-03-10,"{""address"": ""Street 66, City 45"", ""phone"": ""9669131158"", ""email"": ""email_387@example.com""}",HR,3427.0
9244,Name_82,31.0,70000,2018-10-11,"{""address"": ""Street 91, City 38"", ""phone"": ""6650882635"", ""email"": ""email_391@example.com""}",Marketing,9625.0
9245,Name_283,49.0,70000,2019-05-23,,Finance,1405.0
9246,Name_683,20.0,50000,2020-08-07,"{""address"": ""Street 71, City 35"", ""phone"": ""6486690907"", ""email"": ""email_295@example.com""}",HR,9364.0
9247,Name_59,44.0,60000,,"{""address"": ""Street 84, City 11"", ""phone"": ""8909804422"", ""email"": ""email_712@example.com""}",Marketing,
9248,Name_544,36.0,70000,2019-09-30,"{""address"": ""Street 34, City 30"", ""phone"": ""1851097227"", ""email"": ""email_556@example.com""}",,5078.0
9249,Name_161,39.0,60000,2017-10-29,"{""address"": ""Street 49, City 3"", ""phone"": ""2727633488"", ""email"": ""email_590@example.com""}",HR,5157.0
9250,Name_284,74.0,,2021-10-02,"{""address"": ""Street 57, City 27"", ""phone"": ""4647078154"", ""email"": ""email_48@example.com""}",HR,8778.0
9251,Name_106,18.0,70000,2022-12-29,"{""address"": ""Street 74, City 42"", ""phone"": ""7396205534"", ""email"": ""email_470@example.com""}",Finance,9027.0
9252,Name_105,22.0,60000,,"{""address"": ""Street 80, City 41"", ""phone"": ""9419614391"", ""email"": ""email_315@example.com""}",Finance,2684.0
9253,Name_439,66.0,70000,2022-07-11,"{""address"": ""Street 73, City 7"", ""phone"": ""4833383815"", ""email"": ""email_604@example.com""}",,8682.0
9254,Name_228,50.0,,2025-11-08,"{""address"": ""Street 3, City 36"", ""phone"": ""8706559893"", ""email"": ""email_647@example.com""}",Finance,9522.0
9255,Name_700,,70000,2022-05-04,"{""address"": ""Street 17, City 29"", ""phone"": ""7915300387"", ""email"": ""email_386@example.com""}",,3030.0
9256,Name_582,36.0,70000,,,HR,1438.0
9257,Name_318,53.0,70000,2019-01-18,"{""address"": ""Street 65, City 36"", ""phone"": ""3398006776"", ""email"": ""email_326@example.com""}",Marketing,5388.0
9258,Name_464,68.0,,2017-09-24,"{""address"": ""Street 71, City 37"", ""phone"": ""1300204893"", ""email"": ""email_535@example.com""}",Finance,9359.0
9259,Name_802,23.0,60000,2017-04-04,,,6199.0
9260,Name_599,77.0,,2016-03-03,"{""address"": ""Street 5, City 12"", ""phone"": ""8565563183"", ""email"": ""email_924@example.com""}",Finance,1406.0
9261,Name_882,32.0,60000,2024-12-02,,Finance,
9262,Name_874,53.0,,2020-11-24,"{""address"": ""Street 99, City 40"", ""phone"": ""8042141832"", ""email"": ""email_855@example.com""}",IT,6994.0
9263,Name_472,73.0,70000,2025-03-23,"{""address"": ""Street 89, City 9"", ""phone"": ""2770253061"", ""email"": ""email_894@example.com""}",HR,6304.0
9264,Name_56,50.0,,2019-12-04,"{""address"": ""Street 30, City 38"", ""phone"": ""5723473303"", ""email"": ""email_190@example.com""}",Finance,4305.0
